,link,tag,author,time,content,score
629098,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Bosch5566   , 12/22 10:24,海鮮是不是月風這問題很難回答樓下幫你解答,
629099,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,c1397426    , 12/21 23:12,不管結果如何，信徒都會幫海鮮圓場，這檔就是這樣了,
629100,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,cd951753    , 12/21 23:41,今天想說碰到季線會反彈再來空..,
629101,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,charlie0810 , 12/21 22:54,為什麼前一篇被刪了,
629102,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,cl3bp6      , 12/22 08:00,怎麼可能還有700張是不會匯撥出去嗎,
629103,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,crazysinger , 12/22 16:16,漲一點點就喊嘎爆空單..這檔很明顯越接近50越好空,
629104,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,crazysinger , 12/22 20:35,來啊繼續嘎啊嘎到50繼續空,
629105,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,donod       , 12/22 19:38,乖乖不理它，自然就下去了+1,
629106,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,F93935      , 12/22 13:16,5201爆大量快一萬張了換手成功？,
629107,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,F93935      , 12/22 13:49,好笑這種股看技術指標幹嘛、就籌碼看一看就行了,
629108,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,F93935      , 12/22 13:51,Seafood沒進場前日均量也才幾十張,
629109,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,FFFAAA      , 12/21 22:45,海鮮尬死你~剛進帳錢多的很!,
629110,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,FFFAAA      , 12/21 22:52,濕負一個22萬+仲介~你說錢多少?!偶不能辜負追,
629111,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,FFFAAA      , 12/22 01:06,信徒自救會開放報名!,
629112,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,FFFAAA      , 12/22 03:25,海鮮酸民們明天準備受死吧!,
629113,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,FFFAAA      , 12/22 07:39,個人淺見海鮮要的只是名而非這支股票所帶來的利~,
629114,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,FFFAAA      , 12/22 23:02,空也要有券啊~看來又要被尬上去了!,
629115,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,fishouse    , 12/21 22:52,一張不賣!,
629116,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,flyaway0104 , 12/22 07:39,這支不是N天前版友早就預告它要崩了嗎？主力都跑光,
629117,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,fox00000603 , 12/22 07:17,這支股票真的很邪門，這麼明顯的跌勢，有沒有可能是,
629118,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,fox00000603 , 12/22 17:06,這股無形的力量好神奇，明天應該很精彩,
629119,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,frank1021   , 12/21 22:56,一張不賣壁紙自來,
629120,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,fridliou    , 12/22 13:46,海鮮不行了季線反壓要拉去哪今天尾盤又倒給信徒?,
629121,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,ftrain      , 12/21 23:33,C負絕口不提這檔了,
629122,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,gg123sf     , 12/22 07:52,海鮮帳上現金一堆喊一下又等著收錢了,
629123,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,gg123sf     , 12/22 11:21,嘎到有聲唷,
629124,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,gg123sf     , 12/22 11:41,這邊就籌碼面來說已經跌夠了師傅隨便拉空軍買單,
629125,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,gg123sf     , 12/22 13:23,前幾天殺成這樣想套利的人早就賣了剩下的人是什麼,
629126,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,gm2867      , 12/21 23:05,前一篇為啥刪了？,
629127,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,hiball      , 12/22 10:06,XD...,
629128,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,hiball      , 12/22 10:23,請問SEAFOOD是月風嗎,
629129,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,hiball      , 12/22 10:35,跌兩支這麼大還買不上去==其實有點弱,
629130,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,hiball      , 12/22 11:02,==靠邀~~剛剛現賣一張回補-12XX,
629131,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,hiball      , 12/22 11:20,seafood軟了,
629132,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,ilovegirls  , 12/21 22:54,信徒真的相信還會有奇蹟,
629133,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Intui       , 12/22 09:44,人家專業信徒可是都在加碼呢～,
629134,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Intui       , 12/22 11:37,等等又要看那嘴臉出來大聲了,
629135,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Intui       , 12/22 21:28,嗚嗚，好多信徒看今天漲就高潮,
629136,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Jason5211   , 12/22 12:47,這...,
629137,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,jayjen      , 12/22 11:59,seafood沒力軟屌惹XDDD,
629138,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,jganet      , 12/21 22:42,師傅表示...,
629139,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,junseimika  , 12/22 11:11,SF太厲害惹不信SG的走著瞧,
629140,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,junseimika  , 12/22 12:04,嘎死空軍樂陶陶??,
629141,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,kevinhon    , 12/22 18:14,請問有人跟我一樣空單被嘎上去今天才解套的嗎？今天,
629142,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,LCPallpass  , 12/21 23:01,43空到3張，可惜只有三張，完全不打算補XD,
629143,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,linjrming   , 12/22 11:02,信徒高潮啦~~,
629144,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,littlehead  , 12/23 10:14,真神奇，一堆人喊空今天就漲@@,
629145,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,lonter      , 12/22 11:43,保重,
629146,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,luke2       , 01/10 14:43,仔細看這串原來不只一個賠錢的白痴慘戶啊,
629147,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,luke2       , 12/27 22:01,再次驗證了股版真的一堆白癡賠錢貨,
629148,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,matt111501  , 12/22 02:26,個人覺得會先強彈,
629149,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,matt111501  , 12/22 10:56,恭喜賺錢~!,
629150,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,mio1987     , 12/22 11:20,一直在那邊外資買超...XD,
629151,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,mio1987     , 12/22 13:03,好多信徒在攤平～,
629152,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,MrQAQ       , 12/22 09:09,呵呵爽賺,
629153,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,mypower     , 12/22 11:42,師傅說嘎死你們這些空空軍,
629154,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,mypower     , 12/22 13:14,覺得空軍慘慘。。,
629155,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,mypower     , 12/22 16:30,最後當然是會GG，不過這種股實在難搞。這麼多股還是,
629156,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,NSKB        , 12/22 07:38,高檔早跑了…？不然哪能尊稱西富,
629157,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,oldEn15     , 12/21 22:49,簡單賺，真的不必想太多,
629158,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,oldEn15     , 12/22 11:17,笑死，根本漲不動也有人高潮,
629159,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,oldEn15     , 12/22 12:07,拉高就是新賣點,
629160,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,oscarvon    , 12/22 12:01,看它拉高挺想買的，sf退駕了嗎,
629161,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,possible322 , 12/22 16:57,買200賣199，1張不賣懂？,
629162,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,PPDTMK      , 12/22 12:54,你被軋死了希望本段地點不是你空的,
629163,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,ramire      , 12/26 09:26,社團今天連盤中聊天室都沒開，為信徒感到心酸,
629164,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Ray1018     , 12/22 04:00,這時還敢進場的信徒好自為之,
629165,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Serisu      , 12/22 10:20,這篇被截圖惹，連PTT都會打錯真是夠了,
629166,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Shiau5566   , 12/22 10:14,請教一下各位大大5201可以進場嗎？,
629167,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Shiau5566   , 12/22 11:30,抄到給推,
629168,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,Shiau5566   , 12/22 11:35,坐等上40～～～～,
629169,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,stja        , 12/22 10:29,,
629170,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,torrest     , 12/21 22:44,推一個的確是送分題,
629171,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,torrest     , 12/22 07:48,好像不少信徒還在妄想sf拉股價,
629172,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,torrest     , 12/22 09:53,別做夢了月風就是七百張都虧錢他也沒差那個錢,
629173,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,torrest     , 12/22 11:02,太急了現在還跌在怕什麼＝＝,
629174,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,torrest     , 12/22 11:17,誘多再殺多哈哈,
629175,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,torrest     , 12/22 12:57,哈今天盤下沒得空真要拉早就漲停了,
629176,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,torrest     , 12/22 13:39,？怎麼剩33囉？,
629177,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,torrest     , 12/22 19:24,33塊天在哪？？明天盤上我就繼續空,
629178,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,toy986      , 12/22 11:43,嘎爆空單這檔好有戲,
629179,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,wickwolf    , 12/21 22:57,券少且又要平盤上才能空，是有多少人能空到？,
629180,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 06:53,已空，今日再加空，希望有券,
629181,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 08:48,平盤掛空10張，結果有300多張要空...=,
629182,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 09:12,看起來要跌停，直接現股空了!,
629183,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 10:08,靠，居然拉了，該死的海鮮,
629184,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 10:18,有彈就空，除非seafood錢太多,
629185,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 10:22,seafood現在要想怎麼安撫會員吧，哈哈,
629186,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 10:32,seafood喊盤，弱到爆炸，今日買進請節哀，可以現股賣喔,
629187,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 11:41,靠，seafood嘎到我了!ptt網友講的真不能信，海鮮給,
629188,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,winohya     , 12/22 12:38,更，拉高再空，就不信不跌,
629189,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,wizink      , 12/22 11:39,樓上害我笑了,
629190,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,xacc        , 12/21 23:25,sf眉頭一皺掐指一算明日黃道吉時東風起尬爆空軍,
629191,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,xacc        , 12/22 10:11,早說惹sf留一手黃道吉時東風起!!!!!!!!!,
629192,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,xacc        , 12/22 10:16,.......看戲就好,
629193,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,xacc        , 12/22 10:25,sf是秋森萬!!!!!,
629194,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,xacc        , 12/22 10:41,大家都麻知道這檔漲什麼sf想像以前點火買個幾百張,
629195,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,xacc        , 12/22 11:21,傻傻der跟標的文對作勝率9成,
629196,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,y22710616   , 12/22 06:07,ok明天資買5張搶短,
629197,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,y22710616   , 12/23 10:17,超好做，人多的地方不要去就對了，大家都空誰賠錢？,
629198,https://www.ptt.cc/bbs/Stock/M.1482331131.A.6BF.html,推 ,ZILIN5566   , 12/22 00:31,這有什麼好季不季線的,
633483,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,a497370584  , 12/23 13:27,要出清股票的文章嗎，他已經準備好出貨完之後的台,
633484,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,a497370584  , 12/23 13:27,階了,
633485,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,Alwen       ,12/23 10:43,我們一張都不賣,
633486,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,anaydh      , 12/23 13:01,SF今天的文章寫得真好...,
633487,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,anaydh      , 12/24 14:43,信徒一直PO獲利單...還沒下車的信徒怎麼辦？,
633488,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,beergap     , 12/23 16:57,他遮了一大片，關鍵代號5201漏了遮,
633489,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,cafba2000   , 12/23 13:54,回顧歷史本巴巴盟ㄧ展神通少碰為妙,
633490,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,cd951753    , 12/23 13:20,不會噴了..富豪居的大師兄PO的對帳單就是凱衛的啊..,
633491,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,cd951753    , 12/23 13:20,貨完畢,
633492,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,dog9527     , 12/23 13:09,連力道都不會看就不要跟人玩股票了,
633493,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,FFFAAA      , 12/24 00:34,常常告訴我們妖股不要玩，酸民你聽進去了嗎?!,
633494,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,FFFAAA      , 12/24 00:34,的，賺錢當然你兄我弟，虧錢之後新聞就會報了~五樓,
633495,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,FFFAAA      , 12/24 00:42,也是磨練自己的定性~同時也恭喜有賺錢的人~不管多,
633496,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,FFFAAA      , 12/24 00:42,還是空~,
633497,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,fgdgd       , 12/24 08:24,看在他有幫我有賺到錢份上這次就不酸他了,
633498,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,fox00000603 , 12/23 14:49,po了一長串時不我予的感嘆，其實是在預告出清股票了,
633499,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,fox00000603 , 12/23 14:49,嗎？然後瀟灑的下台？,
633500,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,fox00000603 , 12/23 21:39,感覺像庫存，但什麼時候會倒貨呢？,
633501,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,gauss5566   ,12/23 11:06,跳水囉還在上面的信徒空氣還新鮮嗎,
633502,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,gauss5566   ,12/23 11:20,多了,
633503,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,gauss5566   , 12/23 13:28,大家一起跟我說一遍空空就是這麼的簡單,
633504,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,gauss5566   , 12/23 13:30,說得沒錯sf大概是持股一張到股東會吧,
633505,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,gauss5566   , 12/24 08:08,看到反彈這麼無力也知道不用擔心,
633506,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,globe872056 , 12/25 11:44,拿50元買壁紙,
633507,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,hiball      , 12/23 10:35,跟這邊對作根本就是發財捷徑,
633508,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,Intui       , 12/23 13:36,都是當沖害的啦～當沖不得好死XDDD,
633509,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,jogylove    , 12/23 16:58,原來如此注意到了感謝樓上大大,
633510,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,killer1     , 12/23 10:42,不賣就不會跌,
633511,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,luke2       , 12/27 15:39,盲目?哈哈哈哈哈今天停損了沒?笑話,
633512,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,odais       , 12/23 15:12,賜吃香喝辣,
633513,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,ornv        ,12/23 10:53,跳水XDDDDDDDDDDDDD,
633514,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,ornv        ,12/23 11:27,玉山還有50幾張,
633515,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,ornv        , 12/23 13:14,啊嘶~求信徒取暖圖,
633516,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,ornv        , 12/23 13:30,狂賀sf終於找到怎麼下台的理由惹,
633517,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,ornv        , 12/24 00:36,那些一直在喊蹲低是為了跳更高的現在都在出貨感謝文,
633518,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,ornv        , 12/26 10:42,sf目前只剩嘴砲功能買上去=他手抖跌下去=黃金切割,
633519,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,patton      , 12/23 13:48,"@@""大師兄出在哪？",
633520,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,patton      , 12/23 13:51,信徒們糗了,
633521,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,Rudy        , 12/28 18:26,沒跌破30..！！,
633522,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 13:14,破線不用太期待~~~~~永遠學不乖,
633523,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 13:20,離停損不遠了,
633524,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 13:22,問個簡單問題~~~來到50不出~~放在3字頭嗎~~,
633525,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 13:23,胖子有這麼笨嗎~~~還在期待他來拉~~~天真,
633526,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 13:26,如果你在富豪居臥底得夠久~~就知道他的手法~~,
633527,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 13:28,不覺得他都很清淡的帶過這檔嗎?跟之前的積極度差多,
633528,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 13:28,恭喜56,
633529,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 13:29,5X以上出的差不多~~留一張股東會也很合理,
633530,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 20:28,人踩人不要急喔,
633531,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/23 20:29,一堆出貨感謝文~~~哈,
633532,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,stanleyplus , 12/26 09:30,停損了嗎,
633533,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,torrest     , 12/23 13:10,話才剛說完又開始跳水了呵呵呵呵,
633534,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,torrest     , 12/23 13:47,這種散戶跟單的股票禮拜一開盤再跌就又崩盤了,
633535,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,torrest     , 12/23 13:48,跌了十幾二十塊反彈三塊就爽成這樣,
633536,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,torrest     , 12/23 14:10,散戶就像沒紀律的軍隊大砲一打就多殺多了哈,
633537,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,torrest     , 12/23 17:57,來收盤現賺一塊,
633538,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,torrest     , 12/23 17:57,說真的今天看到平盤開都笑了直接把32張券都框起,
633539,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,TrytoWin    , 12/25 17:37,之前吸附不是買了200張然後出了199張,
633540,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,TrytoWin    , 12/25 17:38,在FB喊一張不賣XD,
633541,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,v7q4        , 12/23 11:40,空不到啦!給我券!我要跟seafood對抗啊!,
633542,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,winohya     , 12/23 17:20,可以跑也要能跑的掉，等著看信徒互殺,
633543,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,winohya     , 12/24 07:04,拜一跌停不要有意外,
633544,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,xacc        , 12/23 13:13,多方優勢撐盤就有散戶追價反過來籌碼亂掉崩也很快,
633545,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,xacc        , 12/23 13:24,2字頭搶進的會出在3字頭才是重點好嗎,
633546,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,xacc        , 12/23 13:26,sf最後五分鐘!!!!!,
633547,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,y22710616   ,12/23 10:44,多少股版版友是反做的,
633548,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,y22710616   ,12/23 10:44,希望大家大量放空，救救小弟多單,
633549,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,y22710616   ,12/23 10:44,當然是發空，然後做多啊,
633550,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,y22710616   , 12/23 13:08,就受不鳥了，抱歉抱歉,
633551,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,y22710616   , 12/23 13:08,樓上t大家財萬貫，我這種奈米戶兩個月的薪水下去，,
633552,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,y22710616   , 12/26 13:27,感謝，有看到尾盤的拉盤了嗎？,
633553,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,y22710616   , 12/28 15:40,沒跌破30何來停損？,
633554,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,yu309r09    , 12/25 11:53,前幾次他小量跟單有獲利但中途下車，他這次重壓,
633555,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,yu309r09    , 12/25 11:53,我已經無法勸他了，他說要喝85度C,
633556,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,yu309r09    , 12/25 11:54,喔!對了他有去參加課程喔!,
633557,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,zwy         , 12/23 12:55,人多的地方不要去??胡立陽說過，人多的地方才有交易,
633558,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,→ ,zwy         , 12/23 12:55,才會有錢賺...沒人理的股票，你自己買了，要賣給誰?,
633559,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,噓 ,a497370584  , 12/23 13:27,你知道你家sf今天發ㄧ篇看似感慨其實內文偷渡了一句,
633560,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,噓 ,alan0782    , 12/23 10:41,看空然後買進三張？,
633561,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,噓 ,crazysinger , 12/23 14:35,分類錯誤應該是多吧另外這主力要拉也很短,
633562,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,噓 ,donod       ,12/23 11:13,看空然後買進三張？,
633563,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,噓 ,frankyyyy   , 01/10 10:45,版大發文到現在30塊至少跌破兩次了...看來都在凹單,
633564,https://www.ptt.cc/bbs/Stock/M.1482460497.A.BC7.html,噓 ,gauss5566   ,12/23 11:01,34都上不去了還想做多想37喔,
